total time for 10 PostVersionLists measured (code), p_140861, p_326440, p_1109108, p_2581754, p_3145655, p_3758880, p_5445161, p_5599842, p_9855338, p_26196831
diceNormalizedPadding3grams,0,3,0,9,9,3,0,0,0,4
diceNormalizedPadding4grams,0,3,0,14,10,3,0,0,0,5
diceNormalizedPadding5grams,0,3,0,10,8,3,0,0,0,4
diceNormalizedShingles2,0,2,0,8,6, no result,0,0,0,3
diceNormalizedShingles3,0,2,0,10,9, no result,0,0,0, no result
diceNormalizedTokens,0,1,0,4,3,1,0,0,0,1
diceShingles2,0,1,0,6,4, no result,0,0,0,2
diceShingles3,0, no result,0,6,4, no result,0,0,0, no result
diceTokens,0,0,0,2,2,1,0,0,0,0
diceVariant2Grams,0,2,0,6,4,2,0,0,0,3
diceVariant3Grams,0,2,0,7,5,2,0,0,0,3
diceVariant4Grams,0,2,0,7,5,2,0,0,0,3
diceVariant5Grams,0,2,0,8,6,3,0,0,0,3
diceVariantNormalized2Grams,0,3,0,9,6,3,0,0,0,4
diceVariantNormalized3Grams,0,3,0,9,8,3,0,0,0,4
diceVariantNormalized4Grams,0,3,0,9,7,3,0,0,0,4
diceVariantNormalized5Grams,0,3,0,11,8,3,0,0,0,5
diceVariantNormalizedPadding2grams,0,2,0,9,7,3,0,0,0,4
diceVariantNormalizedPadding3grams,0,3,0,9,7,3,0,0,0,4
diceVariantNormalizedPadding4grams,0,3,0,10,8,3,0,0,1,4
diceVariantNormalizedPadding5grams,0,3,0,10,8,8,0,0,0,5
diceVariantNormalizedShingles2,0,3,0,11,8, no result,0,0,0,4
diceVariantNormalizedShingles3,0,2,0,9,7, no result,0,0,0, no result
diceVariantNormalizedTokens,0,1,0,3,2,1,0,0,0,1
diceVariantShingles2,0,1,0,6,4, no result,0,0,0,2
diceVariantShingles3,0, no result,0,8,6, no result,0,0,0, no result
diceVariantTokens,0,0,0,3,2,1,0,0,0,1
jaccard2Grams,0,2,0,6,5,2,0,0,0,3
jaccard3Grams,0,2,0,8,6,3,0,0,0,3
jaccard4Grams,0,3,0,9,6,3,0,0,1,5
jaccard5Grams,0,2,0,9,7,3,0,0,0,4
jaccardNormalized2Grams,0,4,0,12,8,4,0,0,0,4
jaccardNormalized3Grams,0,3,0,10,7,3,0,0,0,4
jaccardNormalized4Grams,0,3,0,11,8,4,0,0,1,5
jaccardNormalized5Grams,0,3,0,11,9,4,0,0,1,5
jaccardNormalizedPadding2grams,0,3,0,9,7,3,0,0,0,4
jaccardNormalizedPadding3grams,0,3,0,10,8,3,0,0,0,4
jaccardNormalizedPadding4grams,0,3,0,10,8,5,0,0,1,5
jaccardNormalizedPadding5grams,0,3,0,12,9,4,0,0,0,5
jaccardNormalizedShingles2,0,2,0,9,7, no result,0,0,0,4
jaccardNormalizedShingles3,0,3,0,10,7, no result,0,0,0, no result
jaccardNormalizedTokens,0,3,0,10,7,3,0,0,0,4
jaccardShingles2,0,1,0,6,4, no result,0,0,0,2
jaccardShingles3,0, no result,0,7,4, no result,0,0,0, no result
jaccardTokens,0,0,0,2,2,1,0,0,0,1
levenshteinNormalized,0,4,0,50,138,11,0,0,3,38
levenshteinStandard,0,5,1,91,256,22,1,0,4,53
longestCommonSubsequence2GramFingerprint,0,4,0,41,127,10,0,0,1,21
longestCommonSubsequence2GramFingerprintNormalized,0,5,0,38,102,8,0,0,2,30
longestCommonSubsequence3GramFingerprint,0,3,0,22,42,6,0,0,1,10
longestCommonSubsequence3GramFingerprintNormalized,0,5,0,38,115,10,1,0,2,30
longestCommonSubsequence4GramFingerprint,0,2,0,13,24,4,0,0,0,7
longestCommonSubsequence4GramFingerprintNormalized,0,5,0,37,99,8,0,0,2,30
longestCommonSubsequence5GramFingerprint,0,2,0,11,17,3,0,0,0,5
longestCommonSubsequence5GramFingerprintNormalized,0,4,0,37,100,8,0,0,2,33
longestCommonSubsequenceNormalized,0,9,1,100,288,22,1,0,6,82
longestCommonSubsequenceShingle2Fingerprint,0,1,0,8,6, no result,0,0,0,2
longestCommonSubsequenceShingle2FingerprintNormalized,0,2,0,9,7, no result,0,0,0,4
longestCommonSubsequenceShingle3Fingerprint,0, no result,0,6,4, no result,0,0,0, no result
longestCommonSubsequenceShingle3FingerprintNormalized,0,2,0,10,8, no result,0,0,1, no result
longestCommonSubsequenceStandard,0,10,1,195,532,51,2,1,8,108
manhattanNormalized2Grams,0,4,0,11,7,4,0,0,0,5
manhattanNormalized3Grams,0,5,0,13,9,5,0,0,1,6
manhattanNormalized4Grams,0,5,0,14,10,5,0,0,1,6
manhattanNormalized5Grams,0,5,0,15,11,5,0,0,1,8
manhattanNormalizedShingles2,0,3,0,10,7, no result,0,0,0,4
manhattanNormalizedShingles3,0,3,0,11,8, no result,0,0,1, no result
manhattanNormalizedTokens,0,1,0,5,3,2,0,0,0,2
optimalAlignment2GramFingerprint,0,12,2,223,603,56,2,1,10,127
optimalAlignment2GramFingerprintNormalized,0,9,1,86,259,17,1,0,4,73
optimalAlignment3GramFingerprint,0,15,2,225,625,57,2,1,12,135
optimalAlignment3GramFingerprintNormalized,0,9,1,85,247,17,1,0,5,71
optimalAlignment4GramFingerprint,0,12,2,226,650,57,2,1,10,126
optimalAlignment4GramFingerprintNormalized,0,8,1,84,245,17,1,0,4,70
optimalAlignment5GramFingerprint,0,12,2,231,601,56,2,1,10,123
optimalAlignment5GramFingerprintNormalized,0,9,1,87,263,18,1,0,4,71
optimalAlignmentNormalized,0,17,2,206,619,45,3,1,12,186
optimalAlignmentShingle2Fingerprint,0,1,0,7,5, no result,0,0,0,2
optimalAlignmentShingle2FingerprintNormalized,0,4,0,11,9, no result,0,0,0,4
optimalAlignmentShingle3Fingerprint,0, no result,0,8,6, no result,0,0,0, no result
optimalAlignmentShingle3FingerprintNormalized,0,3,0,11,10, no result,0,0,0, no result
optimalAlignmentStandard,0,22,3,390,1075,102,4,2,18,231
overlap2Grams,0,2,0,7,5,2,0,0,0,2
overlap3Grams,0,2,0,7,5,2,0,0,0,3
overlap4Grams,0,2,0,7,5,2,0,0,0,3
overlap5Grams,0,2,0,8,6,2,0,0,0,3
overlapNormalized2Grams,0,3,0,9,6,3,0,0,0,4
overlapNormalized3Grams,0,3,0,9,7,3,0,0,0,5
overlapNormalized4Grams,0,3,0,9,7,3,0,0,0,4
overlapNormalized5Grams,0,3,0,10,8,3,0,0,0,4
overlapNormalizedPadding2grams,0,2,0,9,7,3,0,0,0,4
overlapNormalizedPadding3grams,0,3,0,9,7,3,0,0,0,4
overlapNormalizedPadding4grams,0,3,0,11,9,4,0,0,0,5
overlapNormalizedPadding5grams,0,4,0,13,10,4,0,0,0,5
overlapNormalizedShingles2,0,3,0,9,7, no result,0,0,0,3
overlapNormalizedShingles3,0,2,0,9,7, no result,0,0,0, no result
overlapNormalizedTokens,0,2,0,9,7,3,0,0,0,4
overlapShingles2,0,1,0,6,4, no result,0,0,0,2
overlapShingles3,0, no result,0,7,4, no result,0,0,0, no result
overlapTokens,0,0,0,2,2,1,0,0,0,0
rkrGst2GramDiceMinMatchLength1,0,34,4,282,1097,165,3,2,7,240
rkrGst2GramDiceMinMatchLength2,0,33,4,272,1109,162,3,2,7,240
rkrGst2GramDiceMinMatchLength3,0,32,4,263,1079,153,3,2,7,237
rkrGst2GramDiceVariantMinMatchLength1,0,37,5,280,1142,167,3,2,7,242
rkrGst2GramDiceVariantMinMatchLength2,0,34,5,263,1090,160,4,3,9,261
rkrGst2GramDiceVariantMinMatchLength3,0,33,5,264,1076,156,3,2,8,240
rkrGst2GramJaccardMinMatchLength1,0,36,5,311,1167,182,3,3,8,244
rkrGst2GramJaccardMinMatchLength2,0,42,5,311,1171,169,4,3,9,254
rkrGst2GramJaccardMinMatchLength3,0,33,5,266,1122,172,4,3,7,278
rkrGst2GramOverlapMinMatchLength1,0,36,5,283,1180,173,3,2,8,261
rkrGst2GramOverlapMinMatchLength2,0,33,4,262,1094,158,3,2,7,238
rkrGst2GramOverlapMinMatchLength3,0,34,5,264,1156,162,3,2,7,235
rkrGst3GramDiceMinMatchLength1,0,36,5,298,2221,148,4,3,8,259
rkrGst3GramDiceMinMatchLength2,0,34,5,298,2214,147,4,3,8,262
rkrGst3GramDiceMinMatchLength3,0,33,5,327,2234,148,3,3,9,269
rkrGst3GramDiceVariantMinMatchLength1,0,40,7,352,2741,183,4,4,10,372
rkrGst3GramDiceVariantMinMatchLength2,0,35,5,301,2227,146,3,3,8,259
rkrGst3GramDiceVariantMinMatchLength3,0,35,6,305,2207,146,3,3,13,280
rkrGst3GramJaccardMinMatchLength1,0,37,5,317,2204,146,4,3,8,267
rkrGst3GramJaccardMinMatchLength2,0,44,10,342,2267,142,4,3,8,280
rkrGst3GramJaccardMinMatchLength3,0,37,5,346,2975,167,5,4,11,321
rkrGst3GramOverlapMinMatchLength1,0,45,5,350,2449,173,4,3,9,286
rkrGst3GramOverlapMinMatchLength2,0,35,5,302,2214,143,3,3,8,275
rkrGst3GramOverlapMinMatchLength3,0,35,5,298,2462,164,4,3,9,299
rkrGst4GramDiceMinMatchLength1,0,37,6,361,2971,140,4,3,9,279
rkrGst4GramDiceMinMatchLength2,0,34,5,347,3238,160,4,4,11,289
rkrGst4GramDiceMinMatchLength3,0,35,5,371,2888,148,3,3,10,309
rkrGst4GramDiceVariantMinMatchLength1,0,40,5,356,3090,152,4,3,9,278
rkrGst4GramDiceVariantMinMatchLength2,0,36,5,352,2934,155,4,3,8,318
rkrGst4GramDiceVariantMinMatchLength3,0,36,5,364,2962,137,3,3,8,280
rkrGst4GramJaccardMinMatchLength1,0,38,5,355,2928,145,4,3,9,284
rkrGst4GramJaccardMinMatchLength2,0,35,5,351,2939,138,4,3,9,278
rkrGst4GramJaccardMinMatchLength3,0,37,5,348,2929,140,4,3,9,277
rkrGst4GramOverlapMinMatchLength1,0,38,5,365,2970,139,4,3,8,285
rkrGst4GramOverlapMinMatchLength2,0,35,5,352,2873,136,4,3,9,278
rkrGst4GramOverlapMinMatchLength3,0,41,5,347,2910,137,4,3,9,316
rkrGst5GramDiceMinMatchLength1,0,39,6,397,3194,135,4,3,9,304
rkrGst5GramDiceMinMatchLength2,0,39,7,398,3084,131,4,3,9,336
rkrGst5GramDiceMinMatchLength3,0,37,6,492,3165,132,4,4,10,295
rkrGst5GramDiceVariantMinMatchLength1,0,94,8,407,3629,142,5,5,11,314
rkrGst5GramDiceVariantMinMatchLength2,0,37,6,428,3552,149,6,4,9,339
rkrGst5GramDiceVariantMinMatchLength3,0,37,6,419,3117,138,4,3,9,296
rkrGst5GramJaccardMinMatchLength1,0,40,6,400,3145,136,4,3,9,293
rkrGst5GramJaccardMinMatchLength2,0,37,6,398,3072,131,4,3,9,313
rkrGst5GramJaccardMinMatchLength3,0,43,9,430,3059,130,4,3,9,289
rkrGst5GramOverlapMinMatchLength1,0,40,7,416,3116,138,4,3,9,308
rkrGst5GramOverlapMinMatchLength2,0,36,6,384,3060,145,4,3,9,293
rkrGst5GramOverlapMinMatchLength3,0,36,6,394,3256,134,4,3,9,292
rkrGstNormalized2GramDiceMinMatchLength1,0,22,2,137,315,36,2,1,4,156
rkrGstNormalized2GramDiceMinMatchLength2,0,23,2,130,313,35,2,1,4,160
rkrGstNormalized2GramDiceMinMatchLength3,0,20,2,123,312,32,2,1,4,153
rkrGstNormalized2GramDiceVariantMinMatchLength1,0,24,2,140,325,36,2,1,4,145
rkrGstNormalized2GramDiceVariantMinMatchLength2,0,22,2,155,314,32,2,1,4,142
rkrGstNormalized2GramDiceVariantMinMatchLength3,0,22,2,125,319,37,2,1,4,146
rkrGstNormalized2GramJaccardMinMatchLength1,0,26,2,141,332,40,2,1,4,143
rkrGstNormalized2GramJaccardMinMatchLength2,0,22,2,142,311,33,2,1,4,140
rkrGstNormalized2GramJaccardMinMatchLength3,0,22,2,127,391,33,2,1,5,148
rkrGstNormalized2GramOverlapMinMatchLength1,0,23,2,134,313,36,2,1,4,142
rkrGstNormalized2GramOverlapMinMatchLength2,0,23,2,141,427,35,4,2,4,148
rkrGstNormalized2GramOverlapMinMatchLength3,0,22,2,125,313,32,2,1,4,139
rkrGstNormalized3GramDiceMinMatchLength1,0,25,2,144,328,37,2,1,4,158
rkrGstNormalized3GramDiceMinMatchLength2,0,25,3,135,335,36,2,1,4,153
rkrGstNormalized3GramDiceMinMatchLength3,0,22,3,152,323,34,2,1,4,164
rkrGstNormalized3GramDiceVariantMinMatchLength1,0,24,2,138,337,38,2,1,4,168
rkrGstNormalized3GramDiceVariantMinMatchLength2,0,23,2,135,327,36,2,1,4,157
rkrGstNormalized3GramDiceVariantMinMatchLength3,0,22,2,138,343,34,2,1,5,157
rkrGstNormalized3GramJaccardMinMatchLength1,0,25,2,142,332,47,2,1,4,156
rkrGstNormalized3GramJaccardMinMatchLength2,0,22,2,137,328,35,2,1,4,152
rkrGstNormalized3GramJaccardMinMatchLength3,0,23,2,151,347,35,2,1,4,154
rkrGstNormalized3GramOverlapMinMatchLength1,0,30,3,158,353,38,2,1,4,155
rkrGstNormalized3GramOverlapMinMatchLength2,0,21,2,134,353,38,2,1,4,153
rkrGstNormalized3GramOverlapMinMatchLength3,0,21,3,137,332,35,2,1,4,152
rkrGstNormalized4GramDiceMinMatchLength1,0,25,2,162,345,39,2,1,5,195
rkrGstNormalized4GramDiceMinMatchLength2,0,28,2,153,339,36,2,1,4,122
rkrGstNormalized4GramDiceMinMatchLength3,0,23,2,160,348,35,2,1,4,134
rkrGstNormalized4GramDiceVariantMinMatchLength1,0,26,2,161,357,42,2,1,4,149
rkrGstNormalized4GramDiceVariantMinMatchLength2,0,24,2,153,338,38,2,1,4,126
rkrGstNormalized4GramDiceVariantMinMatchLength3,0,26,2,156,368,38,2,1,4,126
rkrGstNormalized4GramJaccardMinMatchLength1,0,26,2,159,387,47,2,1,7,132
rkrGstNormalized4GramJaccardMinMatchLength2,0,25,2,154,394,38,2,1,5,138
rkrGstNormalized4GramJaccardMinMatchLength3,0,25,3,161,375,38,2,1,5,132
rkrGstNormalized4GramOverlapMinMatchLength1,0,25,2,155,368,44,2,1,4,131
rkrGstNormalized4GramOverlapMinMatchLength2,0,23,2,148,339,36,2,1,4,127
rkrGstNormalized4GramOverlapMinMatchLength3,0,25,3,181,401,37,2,1,4,129
rkrGstNormalized5GramDiceMinMatchLength1,0,26,2,160,364,40,2,1,4,135
rkrGstNormalized5GramDiceMinMatchLength2,0,24,2,170,368,37,2,1,5,132
rkrGstNormalized5GramDiceMinMatchLength3,0,25,2,151,351,38,2,1,4,132
rkrGstNormalized5GramDiceVariantMinMatchLength1,0,29,3,174,392,51,2,1,4,134
rkrGstNormalized5GramDiceVariantMinMatchLength2,0,24,4,155,358,37,2,1,4,131
rkrGstNormalized5GramDiceVariantMinMatchLength3,0,24,2,156,380,36,2,1,4,144
rkrGstNormalized5GramJaccardMinMatchLength1,0,28,2,164,374,41,2,1,4,138
rkrGstNormalized5GramJaccardMinMatchLength2,0,38,3,163,436,42,2,1,7,155
rkrGstNormalized5GramJaccardMinMatchLength3,0,25,2,160,357,37,2,1,4,132
rkrGstNormalized5GramOverlapMinMatchLength1,0,26,2,165,365,40,2,1,4,134
rkrGstNormalized5GramOverlapMinMatchLength2,0,23,2,154,360,37,2,1,4,132
rkrGstNormalized5GramOverlapMinMatchLength3,0,24,2,154,356,37,2,1,4,136
rkrGstNormalizedShingle2DiceMinMatchLength1,0,4,0,24,24, no result,0,0,1,12
rkrGstNormalizedShingle2DiceMinMatchLength2,0,4,0,27,29, no result,0,0,1,12
rkrGstNormalizedShingle2DiceMinMatchLength3,0,4,0,23,23, no result,0,0,1,10
rkrGstNormalizedShingle2DiceVariantMinMatchLength1,0,5,0,29,29, no result,0,0,1,11
rkrGstNormalizedShingle2DiceVariantMinMatchLength2,0,4,0,24,23, no result,0,0,1,10
rkrGstNormalizedShingle2DiceVariantMinMatchLength3,0,4,0,24,25, no result,0,0,1,10
rkrGstNormalizedShingle2JaccardMinMatchLength1,0,4,0,25,26, no result,0,0,1,11
rkrGstNormalizedShingle2JaccardMinMatchLength2,0,4,0,25,27, no result,0,0,1,12
rkrGstNormalizedShingle2JaccardMinMatchLength3,0,7,0,28,24, no result,0,0,1,11
rkrGstNormalizedShingle2OverlapMinMatchLength1,0,4,0,24,24, no result,0,0,1,11
rkrGstNormalizedShingle2OverlapMinMatchLength2,0,4,0,23,22, no result,0,0,1,10
rkrGstNormalizedShingle2OverlapMinMatchLength3,0,4,0,23,23, no result,0,0,1,12
rkrGstNormalizedShingle3DiceMinMatchLength1,0,4,0,28,27, no result,0,0,1, no result
rkrGstNormalizedShingle3DiceMinMatchLength2,0,4,0,27,27, no result,0,0,1, no result
rkrGstNormalizedShingle3DiceMinMatchLength3,0,4,0,28,27, no result,0,0,1, no result
rkrGstNormalizedShingle3DiceVariantMinMatchLength1,0,5,0,29,28, no result,0,0,1, no result
rkrGstNormalizedShingle3DiceVariantMinMatchLength2,0,4,0,26,27, no result,0,0,1, no result
rkrGstNormalizedShingle3DiceVariantMinMatchLength3,0,4,0,29,27, no result,0,0,1, no result
rkrGstNormalizedShingle3JaccardMinMatchLength1,0,5,0,29,30, no result,0,0,1, no result
rkrGstNormalizedShingle3JaccardMinMatchLength2,0,4,0,27,27, no result,0,0,2, no result
rkrGstNormalizedShingle3JaccardMinMatchLength3,0,5,0,31,29, no result,0,0,1, no result
rkrGstNormalizedShingle3OverlapMinMatchLength1,0,4,0,27,28, no result,0,0,1, no result
rkrGstNormalizedShingle3OverlapMinMatchLength2,0,4,0,26,26, no result,0,0,1, no result
rkrGstNormalizedShingle3OverlapMinMatchLength3,0,4,0,28,27, no result,0,0,2, no result
rkrGstNormalizedTokenDiceMinMatchLength1,0,2,0,19,13,7,0,0,0,7
rkrGstNormalizedTokenDiceMinMatchLength2,0,2,0,16,13,7,0,0,0,6
rkrGstNormalizedTokenDiceMinMatchLength3,0,2,0,16,12,6,0,0,0,6
rkrGstNormalizedTokenDiceVariantMinMatchLength1,0,2,0,18,13,6,0,0,0,7
rkrGstNormalizedTokenDiceVariantMinMatchLength2,0,2,0,16,12,6,0,0,0,6
rkrGstNormalizedTokenDiceVariantMinMatchLength3,0,2,0,17,13,6,0,0,0,6
rkrGstNormalizedTokenJaccardMinMatchLength1,0,2,0,20,14,7,0,0,0,7
rkrGstNormalizedTokenJaccardMinMatchLength2,0,2,0,20,12,6,0,0,0,6
rkrGstNormalizedTokenJaccardMinMatchLength3,0,2,0,17,14,7,0,0,0,7
rkrGstNormalizedTokenOverlapMinMatchLength1,0,2,0,17,13,6,0,0,0,9
rkrGstNormalizedTokenOverlapMinMatchLength2,0,2,0,16,13,6,0,0,0,6
rkrGstNormalizedTokenOverlapMinMatchLength3,0,2,0,16,12,6,0,0,0,6
rkrGstShingle2DiceMinMatchLength1,0,2,0,24,19, no result,0,0,1,9
rkrGstShingle2DiceMinMatchLength2,0,2,0,24,23, no result,0,0,1,11
rkrGstShingle2DiceMinMatchLength3,0,2,0,22,17, no result,0,0,0,9
rkrGstShingle2DiceVariantMinMatchLength1,0,3,0,25,20, no result,0,0,0,9
rkrGstShingle2DiceVariantMinMatchLength2,0,3,0,22,17, no result,0,0,0,9
rkrGstShingle2DiceVariantMinMatchLength3,0,3,0,23,18, no result,0,0,0,9
rkrGstShingle2JaccardMinMatchLength1,0,2,0,24,19, no result,0,0,0,9
rkrGstShingle2JaccardMinMatchLength2,0,2,0,23,18, no result,0,0,1,9
rkrGstShingle2JaccardMinMatchLength3,0,2,0,23,18, no result,0,0,0,10
rkrGstShingle2OverlapMinMatchLength1,0,2,0,26,19, no result,0,0,0,9
rkrGstShingle2OverlapMinMatchLength2,0,2,0,33,31, no result,0,0,0,12
rkrGstShingle2OverlapMinMatchLength3,0,2,0,23,18, no result,0,0,0,11
rkrGstShingle3DiceMinMatchLength1,0, no result,0,28,22, no result,0,0,1, no result
rkrGstShingle3DiceMinMatchLength2,0, no result,0,26,21, no result,0,0,1, no result
rkrGstShingle3DiceMinMatchLength3,0, no result,0,27,22, no result,0,0,1, no result
rkrGstShingle3DiceVariantMinMatchLength1,0, no result,0,30,24, no result,0,0,1, no result
rkrGstShingle3DiceVariantMinMatchLength2,0, no result,0,27,22, no result,0,0,1, no result
rkrGstShingle3DiceVariantMinMatchLength3,0, no result,0,27,21, no result,0,0,1, no result
rkrGstShingle3JaccardMinMatchLength1,0, no result,0,29,23, no result,0,0,1, no result
rkrGstShingle3JaccardMinMatchLength2,0, no result,0,29,22, no result,0,0,1, no result
rkrGstShingle3JaccardMinMatchLength3,0, no result,0,36,26, no result,0,0,1, no result
rkrGstShingle3OverlapMinMatchLength1,0, no result,0,27,23, no result,0,0,1, no result
rkrGstShingle3OverlapMinMatchLength2,0, no result,0,30,24, no result,0,0,1, no result
rkrGstShingle3OverlapMinMatchLength3,0, no result,0,26,25, no result,0,0,1, no result
rkrGstTokenDiceMinMatchLength1,0,2,0,19,15,7,0,0,0,6
rkrGstTokenDiceMinMatchLength2,0,1,0,16,12,6,0,0,0,6
rkrGstTokenDiceMinMatchLength3,0,1,0,15,12,6,0,0,0,5
rkrGstTokenDiceVariantMinMatchLength1,0,2,0,17,13,6,0,0,0,6
rkrGstTokenDiceVariantMinMatchLength2,0,2,0,17,13,5,0,0,0,6
rkrGstTokenDiceVariantMinMatchLength3,0,2,0,17,14,8,0,0,0,6
rkrGstTokenJaccardMinMatchLength1,0,2,0,20,13,6,0,0,0,6
rkrGstTokenJaccardMinMatchLength2,0,2,0,20,14,6,0,0,0,6
rkrGstTokenJaccardMinMatchLength3,0,1,0,18,12,6,0,0,0,6
rkrGstTokenOverlapMinMatchLength1,0,2,0,18,14,6,0,0,0,7
rkrGstTokenOverlapMinMatchLength2,0,1,0,15,12,5,0,0,0,5
rkrGstTokenOverlapMinMatchLength3,0,1,0,16,12,5,0,0,0,6
winnowing2GramDice,0,2,0,9,8,3,0,0,0,4
winnowing2GramDiceVariant,0,3,0,9,8,3,0,0,0,4
winnowing2GramJaccard,0,2,0,9,8,3,0,0,0,4
winnowing2GramOverlap,0,2,0,10,8,3,0,0,0,4
winnowing3GramDice,0,2,0,9,8,3,0,0,0,4
winnowing3GramDiceVariant,0,2,0,9,8,3,0,0,0,4
winnowing3GramJaccard,0,3,0,12,10,4,0,0,0,5
winnowing3GramOverlap,0,2,0,9,8,3,0,0,0,4
winnowing4GramDice,0,2,0,9,8,3,0,0,0,4
winnowing4GramDiceVariant,0,2,0,10,8,3,0,0,0,4
winnowing4GramJaccard,0,2,0,10,8,3,0,0,0,5
winnowing4GramOverlap,0,2,0,10,8,3,0,0,0,4
winnowing5GramDice,0,2,0,9,8,3,0,0,0,4
winnowing5GramDiceVariant,0,2,0,9,8,3,0,0,0,4
winnowing5GramJaccard,0,2,0,10,8,3,0,0,0,4
winnowing5GramOverlap,0,3,0,10,8,3,0,0,0,4
winnowingNormalized2GramDice,0,3,0,10,8,3,0,0,0,5
winnowingNormalized2GramDiceVariant,0,3,0,10,9,3,0,0,1,6
winnowingNormalized2GramJaccard,0,3,0,11,9,3,0,0,0,5
winnowingNormalized2GramOverlap,0,3,0,10,8,3,0,0,0,5
winnowingNormalized3GramDice,0,3,0,10,9,3,0,0,0,5
winnowingNormalized3GramDiceVariant,0,3,0,14,10,4,0,0,1,5
winnowingNormalized3GramJaccard,0,3,0,10,9,3,0,0,0,5
winnowingNormalized3GramOverlap,0,3,0,10,9,3,0,0,0,5
winnowingNormalized4GramDice,0,3,0,10,9,3,0,0,0,5
winnowingNormalized4GramDiceVariant,0,3,0,10,9,3,0,0,0,5
winnowingNormalized4GramJaccard,0,3,0,11,9,3,0,0,0,5
winnowingNormalized4GramOverlap,0,3,0,10,9,4,0,0,0,6
winnowingNormalized5GramDice,0,3,0,10,9,4,0,0,0,5
winnowingNormalized5GramDiceVariant,0,3,0,10,11,3,0,0,0,5
winnowingNormalized5GramJaccard,0,3,0,11,10,3,0,0,0,5
winnowingNormalized5GramOverlap,0,3,0,10,10,3,0,0,1,6
winnowingNormalizedShingle2Dice,0,3,0,10,6, no result,0,0,0,4
winnowingNormalizedShingle2DiceVariant,0,2,0,9,6, no result,0,0,0,3
winnowingNormalizedShingle2Jaccard,0,3,0,9,7, no result,0,0,0,4
winnowingNormalizedShingle2Overlap,0,2,0,9,6, no result,0,0,0,3
winnowingNormalizedShingle3Dice,0,2,0,9,7, no result,0,0,0, no result
winnowingNormalizedShingle3DiceVariant,0,3,0,9,7, no result,0,0,2, no result
winnowingNormalizedShingle3Jaccard,0,3,0,10,8, no result,0,0,0, no result
winnowingNormalizedShingle3Overlap,0,2,0,10,7, no result,0,0,0, no result
winnowingNormalizedTokenDice,0,1,0,4,3,1,0,0,0,1
winnowingNormalizedTokenDiceVariant,0,1,0,4,2,1,0,0,0,1
winnowingNormalizedTokenJaccard,0,1,0,4,3,1,0,0,0,1
winnowingNormalizedTokenOverlap,0,1,0,4,3,1,0,0,0,1
winnowingShingle2Dice,0,1,0,6,3, no result,0,0,0,2
winnowingShingle2DiceVariant,0,2,0,7,5, no result,0,0,0,3
winnowingShingle2Jaccard,0,1,0,6,4, no result,0,0,0,2
winnowingShingle2Overlap,0,2,0,6,4, no result,0,0,2,2
winnowingShingle3Dice,0, no result,0,7,4, no result,0,0,0, no result
